Order_ID,Product_ID,Product_Name,Category,Price,Quantity,Order_Date,Shipping_Cost,Region,Total_Sale
A3986,P720,Memory,Sports,203.34,5,2025-04-08,10.8,Ohio,1027.5
A3987,P762,Huge,Electronics,470.92,3,2024-11-13,13.05,Florida,1425.81
A3988,P1350,Evening,Sports,225.21,4,2025-01-20,8.47,New York,909.31
A3989,P1206,Image,Sports,50.88,3,2024-04-18,1.11,Ohio,153.75
A3990,P1296,Pm,Clothing,271.54,2,2024-11-25,7.96,Washington,551.04
A3991,P1046,Easy,Clothing,361.41,4,2023-09-02,0.37,Florida,1446.01
A3992,P603,Once,Clothing,362.45,2,2024-08-24,13.48,Illinois,738.38
A3993,P558,What,Electronics,231.38,1,2023-07-30,5.1,California,236.48
A3994,P1126,Top,Sports,80.16,2,2024-12-23,14.55,Illinois,174.87
A3995,P1206,High,Clothing,250.14,5,2023-06-08,12.05,Illinois,1262.75
A3996,P1269,Agreement,Toys,485.38,1,2025-03-23,14.98,Illinois,500.36
A3997,P593,Now,Books,232.1,1,2023-08-10,10.32,Florida,242.42
A3998,P1410,Whom,Home & Kitchen,233.83,4,2023-11-03,4.87,Ohio,940.19
A3999,P893,One,Electronics,15.44,3,2024-10-09,11.31,Illinois,57.63
A4000,P939,Tax,Books,191.42,4,2025-05-02,13.6,New York,779.28
A4001,P1469,Interest,Clothing,309.89,2,2025-02-28,2.12,Illinois,621.9
A4002,P1190,Strategy,Home & Kitchen,462.44,3,2024-03-22,4.76,California,1392.08
A4003,P665,Either,Clothing,9.83,1,2024-06-03,6.96,New York,16.79
A4004,P1257,Risk,Sports,216.05,5,2023-11-20,14.0,Texas,1094.25
A4005,P578,Wall,Electronics,361.24,5,2024-05-18,1.67,Florida,1807.87
A4006,P762,Chair,Toys,198.59,3,2024-12-09,1.13,California,596.9
A4007,P973,Western,Clothing,334.3,2,2024-01-02,8.0,Texas,676.6
A4008,P1066,Pick,Electronics,235.03,5,2025-03-16,0.12,Ohio,1175.27
A4009,P1480,Fight,Clothing,391.36,4,2025-01-15,7.74,Washington,1573.18
A4010,P632,In,Electronics,306.04,3,2024-01-11,3.7,New York,921.82
A4011,P978,Begin,Clothing,326.36,5,2023-12-25,0.1,Washington,1631.9
A4012,P965,Money,Electronics,325.1,2,2025-02-18,4.39,Texas,654.59
A4013,P1439,Million,Electronics,75.36,2,2024-08-24,2.0,Washington,152.72
A4014,P736,Establish,Sports,496.63,5,2025-04-03,0.77,California,2483.92
A4015,P1485,Along,Home & Kitchen,167.16,5,2024-09-11,12.01,Texas,847.81
A4016,P599,Green,Beauty,10.06,5,2023-11-04,5.12,Illinois,55.42
A4017,P858,With,Home & Kitchen,123.26,1,2024-10-16,8.33,New York,131.59
A4018,P1198,Music,Books,220.39,1,2025-01-18,8.49,Ohio,228.88
A4019,P853,Officer,Sports,281.87,4,2023-08-23,1.44,California,1128.92
A4020,P1146,School,Beauty,394.17,4,2024-04-12,3.52,Ohio,1580.2
A4021,P999,Whether,Home & Kitchen,273.98,3,2024-04-27,10.15,Illinois,832.09
A4022,P901,We,Toys,113.39,2,2024-07-29,4.48,Ohio,231.26
A4023,P1375,Friend,Sports,288.62,5,2024-04-25,12.58,New York,1455.68
A4024,P1316,Meet,Beauty,460.34,1,2025-01-17,13.43,Florida,473.77
A4025,P1041,Together,Clothing,450.81,5,2024-08-09,4.32,Illinois,2258.37
A4026,P639,Finally,Toys,247.75,3,2024-10-11,10.44,Washington,753.69
A4027,P1288,Soon,Beauty,392.13,4,2025-01-21,13.41,Illinois,1581.93
A4028,P1248,Thought,Books,180.29,3,2025-03-07,5.76,Illinois,546.63
A4029,P946,Practice,Home & Kitchen,365.32,1,2023-12-01,14.92,New York,380.24
A4030,P740,Do,Sports,174.43,4,2024-11-19,14.2,Florida,711.92
A4031,P1100,Old,Toys,206.05,5,2025-03-28,2.8,Illinois,1033.05
A4032,P1021,These,Electronics,54.51,5,2024-12-06,10.6,New York,283.15
A4033,P946,Animal,Beauty,89.08,1,2024-06-26,13.15,Illinois,102.23
A4034,P1318,Let,Home & Kitchen,87.4,4,2024-07-28,2.16,New York,351.76
A4035,P566,Could,Books,33.51,1,2025-03-22,4.69,Ohio,38.2
A4036,P776,Usually,Electronics,74.28,5,2025-05-08,6.12,New York,377.52
A4037,P535,Help,Beauty,28.2,2,2024-04-21,10.75,Ohio,67.15
A4038,P801,Woman,Electronics,347.29,5,2024-10-10,14.66,New York,1751.11
A4039,P1044,Probably,Sports,100.6,2,2023-05-30,8.82,Illinois,210.02
A4040,P501,With,Toys,401.31,5,2025-04-21,3.49,Washington,2010.04
A4041,P774,Team,Electronics,225.98,4,2025-04-12,9.35,Florida,913.27
A4042,P1343,Day,Toys,458.27,2,2025-03-22,2.23,Washington,918.77
A4043,P1293,Mention,Home & Kitchen,146.53,1,2024-03-29,9.62,Florida,156.15
A4044,P763,Risk,Home & Kitchen,325.22,5,2024-03-21,5.13,Illinois,1631.23
A4045,P839,Live,Beauty,55.79,3,2024-04-27,14.13,Texas,181.5
A4046,P794,Minute,Electronics,431.48,1,2024-05-02,2.13,New York,433.61
A4047,P520,Student,Electronics,32.43,2,2023-12-27,3.62,Florida,68.48
A4048,P1483,Pick,Toys,191.66,2,2025-05-14,5.67,Washington,388.99
A4049,P1109,Station,Beauty,195.75,2,2024-03-06,8.37,New York,399.87
A4050,P1354,Likely,Home & Kitchen,69.88,4,2023-08-25,5.19,New York,284.71
A4051,P1416,Here,Sports,293.42,2,2024-05-17,3.94,Florida,590.78
A4052,P891,Team,Sports,495.1,3,2024-01-17,4.26,Texas,1489.56
A4053,P1416,Camera,Toys,48.19,1,2023-09-24,10.42,Texas,58.61
A4054,P1163,Very,Sports,154.97,2,2024-12-17,6.59,Illinois,316.53
A4055,P732,Yeah,Books,343.13,2,2025-01-21,14.05,California,700.31
A4056,P1255,House,Clothing,54.8,4,2023-07-01,0.05,Ohio,219.25
A4057,P576,Live,Toys,201.07,2,2023-10-17,7.94,California,410.08
A4058,P572,Mother,Beauty,29.75,5,2023-10-17,2.13,Illinois,150.88
A4059,P1059,Not,Beauty,87.14,5,2024-08-18,10.21,Texas,445.91
A4060,P1215,Admit,Clothing,336.54,5,2024-05-15,9.13,New York,1691.83
A4061,P504,Product,Electronics,400.73,5,2023-05-27,14.92,Illinois,2018.57
A4062,P993,Town,Sports,476.07,4,2025-05-08,13.32,California,1917.6
A4063,P1235,Your,Electronics,433.08,3,2024-12-31,14.67,Ohio,1313.91
A4064,P789,Several,Beauty,128.02,2,2024-04-26,14.53,Washington,270.57
A4065,P632,Technology,Electronics,42.42,1,2025-03-01,4.22,California,46.64
A4066,P1210,Loss,Clothing,469.68,2,2023-08-21,7.59,Florida,946.95
A4067,P1133,My,Home & Kitchen,99.36,2,2023-09-21,9.94,Illinois,208.66
A4068,P818,Sea,Electronics,131.17,3,2024-10-27,14.55,Ohio,408.06
A4069,P687,Item,Beauty,203.17,5,2025-01-26,6.58,New York,1022.43
A4070,P518,Total,Sports,76.52,2,2023-08-17,13.84,Illinois,166.88
A4071,P996,Hot,Electronics,160.54,5,2023-12-16,5.34,Washington,808.04
A4072,P533,Institution,Books,279.68,5,2024-09-19,1.25,New York,1399.65
A4073,P587,Money,Electronics,228.23,3,2025-02-15,0.75,Illinois,685.44
A4074,P1204,Again,Books,492.49,4,2023-11-21,4.46,California,1974.42
A4075,P876,Move,Sports,271.65,1,2024-06-02,9.79,Florida,281.44
A4076,P1095,Week,Sports,29.99,5,2023-07-13,13.74,Florida,163.69
A4077,P1013,Song,Electronics,46.06,5,2023-09-23,10.63,New York,240.93
A4078,P1258,Morning,Home & Kitchen,410.31,3,2025-02-06,6.89,New York,1237.82
A4079,P917,Culture,Sports,111.5,5,2023-05-24,13.12,Ohio,570.62
A4080,P745,Sometimes,Sports,132.36,5,2025-03-26,14.84,Florida,676.64
A4081,P827,Improve,Toys,376.3,1,2024-06-27,4.5,Washington,380.8
A4082,P1118,Style,Beauty,78.3,3,2024-11-26,7.95,Florida,242.85
A4083,P782,Compare,Books,421.55,3,2025-01-29,11.26,Washington,1275.91
A4084,P536,War,Toys,466.84,5,2023-07-09,0.07,Illinois,2334.27
A4085,P659,With,Books,378.97,4,2025-01-20,6.67,Washington,1522.55
A4086,P819,Probably,Home & Kitchen,26.96,2,2023-05-26,2.82,Texas,56.74
A4087,P1408,Listen,Electronics,103.58,2,2023-12-06,13.76,New York,220.92
A4088,P1234,Truth,Clothing,383.1,1,2024-12-25,4.73,Texas,387.83
A4089,P1049,Past,Books,310.33,2,2024-04-20,1.42,California,622.08
A4090,P1397,Worry,Home & Kitchen,333.8,2,2024-03-11,14.36,Illinois,681.96
A4091,P1163,Business,Electronics,498.17,2,2023-06-03,12.91,New York,1009.25
A4092,P1311,Word,Toys,176.03,3,2023-12-07,9.9,Washington,537.99
A4093,P636,Test,Beauty,346.62,5,2024-11-09,6.71,California,1739.81
A4094,P888,Meeting,Electronics,418.13,4,2024-08-18,4.13,Washington,1676.65
A4095,P595,Hope,Home & Kitchen,27.11,4,2024-05-15,10.74,California,119.18
A4096,P978,Medical,Toys,413.72,5,2024-08-21,5.78,Texas,2074.38
A4097,P1056,Gun,Electronics,317.1,2,2023-05-23,12.84,Florida,647.04
A4098,P910,Message,Toys,17.28,1,2024-03-05,10.51,New York,27.79
A4099,P1224,Charge,Beauty,33.54,2,2024-10-06,12.79,California,79.87
A4100,P748,Police,Books,176.79,3,2025-04-15,6.48,Washington,536.85
A4101,P1139,See,Beauty,257.61,2,2024-11-28,5.6,Ohio,520.82
A4102,P596,Mention,Electronics,450.76,3,2024-03-28,3.67,Texas,1355.95
A4103,P1013,Agreement,Books,454.6,5,2024-08-26,3.9,California,2276.9
A4104,P1230,Player,Sports,373.45,1,2023-10-14,4.64,Washington,378.09
A4105,P1379,Head,Beauty,292.63,1,2024-03-04,11.81,New York,304.44
A4106,P1386,Possible,Sports,162.98,4,2024-07-17,7.89,Washington,659.81
A4107,P763,Recent,Beauty,214.25,2,2023-09-16,9.39,California,437.89
A4108,P1265,Range,Home & Kitchen,175.5,3,2024-01-03,1.15,California,527.65
A4109,P1478,Job,Books,363.37,3,2024-12-11,13.52,Texas,1103.63
A4110,P947,Including,Electronics,47.35,3,2023-11-25,11.25,Ohio,153.3
A4111,P911,Skill,Books,99.35,4,2024-05-09,12.69,California,410.09
A4112,P541,Star,Books,330.8,3,2024-09-22,3.17,Washington,995.57
A4113,P607,Professional,Sports,59.03,5,2024-01-23,14.38,California,309.53
A4114,P724,Store,Clothing,20.52,5,2024-07-04,8.4,New York,111.0
A4115,P1395,Image,Beauty,272.68,4,2024-10-12,3.09,New York,1093.81
A4116,P1133,Majority,Sports,100.01,3,2023-12-08,11.36,Texas,311.39
A4117,P980,Change,Electronics,115.43,4,2025-04-09,11.76,New York,473.48
A4118,P1380,Meeting,Electronics,134.21,3,2023-12-02,4.4,Florida,407.03
A4119,P813,Recently,Toys,307.88,2,2024-08-27,0.15,Texas,615.91
A4120,P1340,Behavior,Home & Kitchen,272.48,1,2025-03-05,5.18,New York,277.66
A4121,P901,Either,Books,384.39,4,2024-10-04,9.91,Florida,1547.47
A4122,P578,Argue,Clothing,351.13,2,2025-05-13,14.1,Texas,716.36
A4123,P1304,Movie,Toys,298.73,4,2023-11-17,6.59,Illinois,1201.51
A4124,P1210,Process,Clothing,212.45,4,2024-02-16,4.95,Florida,854.75
A4125,P1054,Us,Beauty,161.51,5,2023-12-29,3.53,Washington,811.08
A4126,P1134,Account,Toys,463.17,5,2024-12-13,4.36,Washington,2320.21
A4127,P772,Thought,Home & Kitchen,165.13,1,2024-05-29,11.0,Washington,176.13
A4128,P782,Place,Clothing,95.11,1,2024-03-29,7.29,New York,102.4
A4129,P812,Significant,Sports,291.82,2,2024-05-06,2.14,Texas,585.78
A4130,P733,Consider,Toys,193.17,4,2023-11-21,0.29,Illinois,772.97
A4131,P1369,Learn,Toys,344.68,3,2024-04-12,14.69,Illinois,1048.73
A4132,P658,Possible,Clothing,77.81,3,2024-12-13,13.89,Florida,247.32
A4133,P1395,Evening,Toys,182.69,3,2024-01-29,12.39,Texas,560.46
A4134,P1290,Worry,Electronics,259.68,4,2024-05-10,12.18,Florida,1050.9
A4135,P918,Spring,Sports,350.0,5,2025-03-22,5.75,Texas,1755.75
A4136,P661,Executive,Books,286.47,3,2025-04-02,2.27,Illinois,861.68
A4137,P885,Myself,Clothing,248.5,3,2025-04-09,12.75,New York,758.25
A4138,P763,Traditional,Home & Kitchen,257.05,4,2024-04-13,2.39,Ohio,1030.59
A4139,P1449,Rich,Sports,409.46,4,2023-07-27,3.41,Illinois,1641.25
A4140,P845,Executive,Electronics,190.12,3,2024-02-08,5.65,Ohio,576.01
A4141,P549,Sound,Toys,142.9,1,2024-07-28,0.39,Florida,143.29
A4142,P937,Next,Clothing,148.22,4,2024-08-10,11.36,New York,604.24
A4143,P842,Until,Toys,378.31,3,2024-03-20,8.91,New York,1143.84
A4144,P1032,Experience,Toys,481.93,3,2025-04-20,4.8,Washington,1450.59
A4145,P882,Hundred,Beauty,282.37,1,2023-07-21,5.24,Ohio,287.61
A4146,P1412,Especially,Electronics,83.82,3,2023-09-26,4.63,Florida,256.09
A4147,P931,Feel,Books,414.36,3,2023-05-17,0.88,Texas,1243.96
A4148,P1102,Most,Toys,195.11,1,2024-01-07,0.73,Washington,195.84
A4149,P610,Itself,Electronics,305.82,4,2024-02-23,9.54,Washington,1232.82
A4150,P954,Move,Electronics,264.37,2,2023-12-30,12.07,Texas,540.81
A4151,P557,Central,Clothing,462.88,2,2024-01-08,12.33,Washington,938.09
A4152,P1296,Here,Electronics,457.22,2,2025-03-05,2.88,New York,917.32
A4153,P593,Than,Clothing,493.44,2,2025-01-23,3.43,Washington,990.31
A4154,P1273,Near,Beauty,415.24,4,2024-12-16,9.78,California,1670.74
A4155,P1105,Ten,Books,91.76,4,2024-03-13,3.38,California,370.42
A4156,P1082,Once,Electronics,249.57,4,2023-10-04,11.24,Texas,1009.52
A4157,P641,Standard,Clothing,297.9,5,2024-05-09,3.03,California,1492.53
A4158,P1154,Away,Clothing,352.12,1,2024-10-07,3.9,Washington,356.02
A4159,P1496,Beyond,Sports,161.52,5,2023-07-03,0.19,New York,807.79
A4160,P1236,Half,Beauty,168.98,4,2025-01-16,0.85,Florida,676.77
A4161,P991,Surface,Clothing,47.47,4,2024-12-16,2.48,Florida,192.36
A4162,P970,It,Beauty,41.87,3,2024-12-11,3.17,Florida,128.78
A4163,P697,Best,Beauty,461.31,3,2024-12-11,11.35,Florida,1395.28
A4164,P860,Kitchen,Beauty,339.79,1,2025-03-04,7.24,California,347.03
A4165,P1094,Test,Beauty,150.79,4,2024-05-16,6.95,Ohio,610.11
A4166,P1252,Citizen,Toys,252.15,5,2024-04-06,5.39,Texas,1266.14
A4167,P898,In,Books,150.24,4,2024-02-24,7.47,Texas,608.43
A4168,P503,Major,Home & Kitchen,335.77,5,2023-10-12,7.48,Ohio,1686.33
A4169,P1007,Cultural,Sports,468.82,5,2025-03-27,4.64,Ohio,2348.74
A4170,P591,American,Sports,416.13,4,2023-09-21,0.1,Illinois,1664.62
A4171,P806,Include,Sports,218.91,5,2023-07-26,2.01,California,1096.56
A4172,P602,Heavy,Sports,391.35,5,2024-06-23,2.06,Texas,1958.81
A4173,P1388,Summer,Books,417.27,1,2023-06-12,8.01,Washington,425.28
A4174,P1464,Item,Toys,498.01,1,2024-09-09,14.45,Texas,512.46
A4175,P601,Worker,Home & Kitchen,196.16,1,2025-03-24,5.23,Washington,201.39
A4176,P1080,Likely,Books,278.74,2,2023-05-29,0.3,Texas,557.78
A4177,P655,Indeed,Home & Kitchen,281.36,3,2024-04-05,0.92,Ohio,845.0
A4178,P568,Interest,Home & Kitchen,145.11,1,2024-11-21,11.69,California,156.8
A4179,P1356,Beyond,Toys,99.21,4,2024-05-21,12.57,Texas,409.41
A4180,P775,Audience,Toys,274.22,2,2025-02-05,1.01,Illinois,549.45
A4181,P1179,Sometimes,Clothing,168.88,2,2025-04-07,12.23,Washington,349.99
A4182,P1109,Why,Electronics,459.96,4,2025-05-02,5.01,Ohio,1844.85
A4183,P542,Message,Electronics,94.12,3,2024-01-14,4.01,California,286.37
A4184,P886,Opportunity,Home & Kitchen,338.25,4,2023-08-30,12.43,Florida,1365.43
A4185,P1023,Interview,Sports,122.04,3,2023-08-30,0.47,New York,366.59
A4186,P1452,Push,Books,390.88,1,2024-06-13,6.85,Illinois,397.73
A4187,P1331,Usually,Toys,160.74,3,2024-01-08,6.25,California,488.47
A4188,P727,Today,Electronics,277.97,3,2025-01-15,12.69,Washington,846.6
A4189,P951,Sister,Books,235.15,1,2024-10-26,11.41,Illinois,246.56
A4190,P764,Exist,Books,372.1,5,2024-01-27,12.43,Ohio,1872.93
A4191,P645,Rather,Clothing,382.42,5,2025-03-02,3.1,California,1915.2
A4192,P1236,Recently,Beauty,8.76,3,2024-01-10,6.38,Washington,32.66
A4193,P1259,Arm,Books,289.79,5,2024-10-06,6.54,Florida,1455.49
A4194,P890,Agreement,Home & Kitchen,496.01,2,2023-07-10,2.83,Washington,994.85
A4195,P1217,Nothing,Electronics,447.1,1,2025-02-19,5.38,Illinois,452.48
A4196,P1321,Fly,Electronics,385.59,3,2024-04-12,3.86,New York,1160.63
A4197,P1115,Act,Books,68.12,5,2024-10-18,2.04,Ohio,342.64
A4198,P844,Agent,Home & Kitchen,320.03,3,2024-03-24,5.57,New York,965.66
A4199,P946,Old,Clothing,232.55,4,2025-04-08,14.29,New York,944.49
A4200,P577,Sort,Toys,419.7,1,2023-10-12,5.74,California,425.44
A4201,P562,Main,Beauty,169.65,4,2023-12-04,13.1,Illinois,691.7
A4202,P1399,Offer,Books,214.29,2,2025-02-10,3.77,Illinois,432.35
A4203,P1026,Baby,Electronics,310.75,2,2023-10-25,14.18,Florida,635.68
A4204,P943,Pull,Home & Kitchen,192.44,3,2024-02-23,14.95,Texas,592.27
A4205,P520,Fish,Beauty,50.83,2,2024-04-23,9.27,Washington,110.93
A4206,P942,Same,Books,332.25,1,2023-06-02,9.44,Texas,341.69
A4207,P625,Especially,Books,280.79,3,2023-10-12,6.63,California,849.0
A4208,P1098,Expert,Books,28.57,1,2023-12-11,14.21,California,42.78
A4209,P847,Career,Beauty,463.37,2,2024-11-04,9.87,Ohio,936.61
A4210,P852,Decide,Sports,336.54,1,2024-12-24,6.67,California,343.21
A4211,P884,Character,Books,157.91,5,2024-05-19,7.4,Ohio,796.95
A4212,P851,Instead,Beauty,242.24,3,2024-10-01,5.38,California,732.1
A4213,P940,Through,Beauty,431.8,1,2023-08-27,14.68,Texas,446.48
A4214,P617,Return,Sports,326.35,4,2023-07-30,0.14,Ohio,1305.54
A4215,P617,Bad,Books,420.48,4,2023-09-22,7.97,Florida,1689.89
A4216,P747,Throw,Toys,169.21,1,2023-06-01,14.7,Illinois,183.91
A4217,P921,Law,Toys,195.65,1,2025-04-05,2.56,Washington,198.21
A4218,P1338,Agreement,Toys,403.0,1,2024-03-30,4.22,Washington,407.22
A4219,P1160,Forward,Home & Kitchen,190.64,1,2023-10-03,7.56,Washington,198.2
A4220,P1144,Which,Sports,461.17,4,2023-07-03,9.82,Florida,1854.5
A4221,P1483,Course,Home & Kitchen,450.28,2,2025-01-13,1.41,Washington,901.97
A4222,P1155,Parent,Clothing,87.9,4,2024-08-17,8.54,Washington,360.14
A4223,P1281,Production,Home & Kitchen,404.42,3,2024-02-18,10.17,Texas,1223.43
A4224,P785,Cultural,Toys,416.92,3,2024-10-08,3.42,Washington,1254.18
A4225,P1000,Mind,Toys,9.45,4,2024-03-27,0.11,Washington,37.91
A4226,P1461,Employee,Home & Kitchen,426.61,3,2024-03-18,9.24,Washington,1289.07
A4227,P1342,Sister,Books,119.52,4,2023-07-18,4.97,Texas,483.05
A4228,P1030,Seem,Toys,11.93,1,2023-10-04,14.35,California,26.28
A4229,P890,Daughter,Toys,204.16,4,2024-12-29,12.18,California,828.82
A4230,P1116,Development,Electronics,100.55,5,2024-08-06,10.42,Florida,513.17
A4231,P822,Easy,Clothing,395.15,1,2025-01-27,1.86,Illinois,397.01
A4232,P1134,Consider,Beauty,352.52,5,2023-05-24,13.74,Illinois,1776.34
A4233,P579,Certain,Sports,134.22,2,2024-03-14,14.34,Washington,282.78
A4234,P908,Hear,Toys,146.57,4,2024-11-02,12.4,Washington,598.68
A4235,P1277,Per,Home & Kitchen,419.53,5,2024-08-27,6.51,Washington,2104.16
A4236,P1337,Wish,Books,333.91,3,2023-09-04,7.99,Florida,1009.72
A4237,P587,Along,Clothing,134.49,5,2024-05-19,5.53,New York,677.98
A4238,P988,Key,Clothing,359.43,5,2025-04-27,7.33,Ohio,1804.48
A4239,P1398,Child,Clothing,413.96,3,2023-12-23,3.51,Washington,1245.39
A4240,P523,Receive,Sports,137.09,5,2023-06-04,6.89,California,692.34
A4241,P1061,Front,Sports,6.03,4,2024-05-29,6.18,Florida,30.3
A4242,P1420,Commercial,Home & Kitchen,230.98,4,2024-09-02,10.29,Texas,934.21
A4243,P546,Bring,Beauty,95.14,4,2025-01-13,0.43,Texas,380.99
A4244,P944,Line,Clothing,432.27,5,2024-09-22,13.29,Ohio,2174.64
A4245,P1212,Six,Books,7.8,4,2023-05-19,12.38,Ohio,43.58
A4246,P1104,Approach,Toys,232.93,3,2024-04-24,2.47,Illinois,701.26
A4247,P705,Medical,Beauty,49.46,2,2024-04-07,11.73,California,110.65
A4248,P808,Five,Beauty,396.84,3,2024-08-18,5.35,New York,1195.87
A4249,P859,Door,Sports,385.37,3,2023-12-03,0.1,Texas,1156.21
A4250,P980,Hot,Books,499.45,4,2024-03-21,5.63,Washington,2003.43
A4251,P882,Fish,Clothing,285.17,3,2023-07-19,4.78,Florida,860.29
A4252,P880,Politics,Books,33.41,3,2023-07-20,13.38,California,113.61
A4253,P1059,Large,Beauty,117.51,5,2025-05-09,6.65,New York,594.2
A4254,P1048,Draw,Electronics,282.76,4,2024-05-27,12.8,Washington,1143.84
A4255,P1047,Themselves,Home & Kitchen,361.21,2,2023-08-01,7.47,Texas,729.89
A4256,P606,Along,Toys,427.61,2,2024-06-02,3.82,Texas,859.04
A4257,P988,Speech,Clothing,96.2,1,2023-10-24,8.76,Ohio,104.96
A4258,P844,Set,Home & Kitchen,156.18,2,2024-07-31,10.94,Illinois,323.3
A4259,P600,Management,Beauty,208.71,2,2024-11-04,3.02,New York,420.44
A4260,P1048,Election,Sports,491.83,2,2024-06-04,14.57,Florida,998.23
A4261,P1050,Able,Toys,203.18,4,2024-03-01,10.91,Texas,823.63
A4262,P795,Message,Beauty,200.87,1,2023-08-13,6.81,Ohio,207.68
A4263,P1123,Walk,Home & Kitchen,318.6,4,2025-01-06,0.05,Florida,1274.45
A4264,P1115,Study,Electronics,101.73,1,2023-07-28,14.7,Ohio,116.43
A4265,P651,Hot,Toys,477.53,2,2023-06-24,2.88,Illinois,957.94
A4266,P1057,Miss,Clothing,377.21,4,2024-01-18,13.71,Washington,1522.55
A4267,P650,Positive,Beauty,476.74,3,2024-12-02,11.43,Illinois,1441.65
A4268,P931,Notice,Electronics,226.87,1,2025-04-04,3.38,New York,230.25
A4269,P1198,Result,Sports,95.4,4,2024-12-02,11.78,Washington,393.38
A4270,P936,Writer,Clothing,253.39,5,2023-10-23,6.33,Ohio,1273.28
A4271,P686,And,Beauty,244.23,3,2025-05-01,2.66,Texas,735.35
A4272,P655,Level,Home & Kitchen,306.48,4,2024-07-16,10.62,New York,1236.54
A4273,P578,Risk,Electronics,119.68,5,2024-05-02,3.24,Illinois,601.64
A4274,P1201,Individual,Home & Kitchen,470.35,1,2025-02-16,8.12,Texas,478.47
A4275,P1473,Nearly,Books,10.73,5,2023-12-18,1.19,Illinois,54.84
A4276,P1486,Table,Sports,437.61,3,2024-05-08,11.29,Illinois,1324.12
A4277,P1063,Coach,Electronics,417.18,3,2025-01-02,5.22,Florida,1256.76
A4278,P806,Unit,Toys,389.6,4,2025-04-03,4.32,Texas,1562.72
A4279,P721,Something,Beauty,398.34,1,2023-11-09,5.17,Florida,403.51
A4280,P737,Person,Books,398.45,3,2025-02-10,9.98,California,1205.33
A4281,P687,Situation,Books,179.45,3,2025-04-23,4.95,Ohio,543.3
A4282,P1386,Challenge,Beauty,26.73,4,2024-06-07,4.63,Illinois,111.55
A4283,P1488,Join,Electronics,327.43,2,2023-05-27,1.15,New York,656.01
A4284,P882,Research,Books,102.16,1,2024-12-18,7.86,California,110.02
A4285,P581,Car,Sports,296.12,4,2024-10-23,1.16,Illinois,1185.64
A4286,P1195,Catch,Toys,10.47,1,2024-01-26,0.83,California,11.3
A4287,P1206,Around,Toys,142.1,5,2023-12-24,14.06,Texas,724.56
A4288,P824,Nothing,Books,392.74,1,2024-12-21,2.24,Illinois,394.98
A4289,P1003,Friend,Beauty,305.75,2,2025-02-03,3.52,New York,615.02
A4290,P1095,Prevent,Clothing,51.46,4,2024-10-29,14.28,Illinois,220.12
A4291,P1135,Represent,Clothing,54.34,5,2023-08-04,6.84,California,278.54
A4292,P832,Business,Sports,483.95,3,2024-06-13,6.03,California,1457.88
A4293,P1350,Laugh,Sports,374.99,5,2023-05-22,1.03,California,1875.98
A4294,P598,Who,Toys,493.99,3,2023-11-01,6.22,Illinois,1488.19
A4295,P1270,Executive,Electronics,321.22,3,2025-03-25,1.01,California,964.67
A4296,P511,Already,Sports,466.1,4,2025-04-14,14.43,Florida,1878.83
A4297,P1155,Mother,Sports,103.14,1,2024-05-14,2.5,Florida,105.64
A4298,P1118,Skill,Electronics,401.94,4,2024-08-02,11.85,Ohio,1619.61
A4299,P861,Economy,Books,487.4,1,2024-10-25,5.56,New York,492.96
A4300,P661,Real,Clothing,193.59,1,2023-12-22,0.39,Ohio,193.98
A4301,P688,Where,Toys,330.67,1,2024-11-07,14.98,Washington,345.65
A4302,P985,Sing,Sports,200.97,3,2024-09-09,0.53,Florida,603.44
A4303,P1369,Present,Home & Kitchen,184.31,3,2024-09-08,10.49,New York,563.42
A4304,P1035,Key,Electronics,177.51,1,2023-11-12,6.88,Texas,184.39
A4305,P704,Scene,Clothing,452.67,2,2024-05-03,9.33,Florida,914.67
A4306,P876,Race,Home & Kitchen,102.91,4,2023-12-19,9.33,Ohio,420.97
A4307,P1000,Population,Toys,303.6,5,2024-08-22,12.09,California,1530.09
A4308,P558,Trouble,Beauty,17.64,5,2024-04-23,7.34,Illinois,95.54
A4309,P1442,Plant,Clothing,185.5,5,2023-05-17,5.64,New York,933.14
A4310,P915,Somebody,Beauty,173.82,4,2023-06-02,0.37,Ohio,695.65
A4311,P797,Put,Electronics,416.55,1,2025-05-09,5.34,Texas,421.89
A4312,P1375,Young,Books,141.99,5,2023-09-20,9.05,Florida,719.0
A4313,P1451,Clearly,Electronics,261.54,1,2024-12-26,3.73,Texas,265.27
A4314,P834,Pay,Home & Kitchen,427.13,5,2023-10-25,10.37,Florida,2146.02
A4315,P901,Final,Electronics,126.79,1,2024-01-15,1.94,Ohio,128.73
A4316,P523,Ten,Toys,135.62,2,2023-07-25,6.25,California,277.49
